Freq.	V(vo)
5.91561634175419e+001	(-1.67176008755549e+001dB,7.65768542435570e+001°)
5.92925324579945e+001	(-1.66987087906388e+001dB,7.65462681967767e+001°)
5.94292158615517e+001	(-1.66798215367399e+001dB,7.65156212403107e+001°)
5.95662143528955e+001	(-1.66609391336632e+001dB,7.64849132790817e+001°)
5.97035286583781e+001	(-1.66420616012832e+001dB,7.64541442181039e+001°)
5.98411595060264e+001	(-1.66231889595457e+001dB,7.64233139624849e+001°)
5.99791076255454e+001	(-1.66043212284669e+001dB,7.63924224174274e+001°)
6.01173737483222e+001	(-1.65854584281341e+001dB,7.63614694882313e+001°)
6.02559586074302e+001	(-1.65666005787047e+001dB,7.63304550802953e+001°)
6.03948629376324e+001	(-1.65477477004084e+001dB,7.62993790991188e+001°)
6.05340874753857e+001	(-1.65288998135457e+001dB,7.62682414503040e+001°)
6.06736329588449e+001	(-1.65100569384882e+001dB,7.62370420395575e+001°)
6.08135001278661e+001	(-1.64912190956797e+001dB,7.62057807726924e+001°)
6.09536897240112e+001	(-1.64723863056355e+001dB,7.61744575556301e+001°)
6.10942024905515e+001	(-1.64535585889423e+001dB,7.61430722944022e+001°)
6.12350391724716e+001	(-1.64347359662602e+001dB,7.61116248951528e+001°)
6.13762005164737e+001	(-1.64159184583197e+001dB,7.60801152641397e+001°)
6.15176872709811e+001	(-1.63971060859254e+001dB,7.60485433077372e+001°)
6.16595001861425e+001	(-1.63782988699528e+001dB,7.60169089324372e+001°)
6.18016400138358e+001	(-1.63594968313511e+001dB,7.59852120448522e+001°)
6.19441075076723e+001	(-1.63406999911422e+001dB,7.59534525517164e+001°)
6.20869034230005e+001	(-1.63219083704202e+001dB,7.59216303598881e+001°)
6.22300285169101e+001	(-1.63031219903528e+001dB,7.58897453763515e+001°)
6.23734835482361e+001	(-1.62843408721813e+001dB,7.58577975082192e+001°)
6.25172692775627e+001	(-1.62655650372196e+001dB,7.58257866627338e+001°)
6.26613864672277e+001	(-1.62467945068553e+001dB,7.57937127472699e+001°)
6.28058358813259e+001	(-1.62280293025498e+001dB,7.57615756693364e+001°)
6.29506182857138e+001	(-1.62092694458384e+001dB,7.57293753365786e+001°)
6.30957344480134e+001	(-1.61905149583300e+001dB,7.56971116567802e+001°)
6.32411851376160e+001	(-1.61717658617075e+001dB,7.56647845378651e+001°)
6.33869711256867e+001	(-1.61530221777283e+001dB,7.56323938879001e+001°)
6.35330931851684e+001	(-1.61342839282240e+001dB,7.55999396150965e+001°)
6.36795520907856e+001	(-1.61155511351005e+001dB,7.55674216278125e+001°)
6.38263486190489e+001	(-1.60968238203386e+001dB,7.55348398345552e+001°)
6.39734835482588e+001	(-1.60781020059938e+001dB,7.55021941439831e+001°)
6.41209576585101e+001	(-1.60593857141961e+001dB,7.54694844649075e+001°)
6.42687717316959e+001	(-1.60406749671506e+001dB,7.54367107062956e+001°)
6.44169265515117e+001	(-1.60219697871382e+001dB,7.54038727772722e+001°)
6.45654229034595e+001	(-1.60032701965139e+001dB,7.53709705871216e+001°)
6.47142615748522e+001	(-1.59845762177088e+001dB,7.53380040452905e+001°)
6.48634433548177e+001	(-1.59658878732299e+001dB,7.53049730613900e+001°)
6.50129690343029e+001	(-1.59472051856590e+001dB,7.52718775451975e+001°)
6.51628394060781e+001	(-1.59285281776541e+001dB,7.52387174066590e+001°)
6.53130552647411e+001	(-1.59098568719487e+001dB,7.52054925558920e+001°)
6.54636174067213e+001	(-1.58911912913533e+001dB,7.51722029031871e+001°)
6.56145266302843e+001	(-1.58725314587535e+001dB,7.51388483590104e+001°)
6.57657837355358e+001	(-1.58538773971114e+001dB,7.51054288340060e+001°)
6.59173895244259e+001	(-1.58352291294658e+001dB,7.50719442389981e+001°)
6.60693448007533e+001	(-1.58165866789320e+001dB,7.50383944849937e+001°)
6.62216503701699e+001	(-1.57979500687016e+001dB,7.50047794831844e+001°)
6.63743070401845e+001	(-1.57793193220434e+001dB,7.49710991449491e+001°)
6.65273156201678e+001	(-1.57606944623025e+001dB,7.49373533818561e+001°)
6.66806769213558e+001	(-1.57420755129014e+001dB,7.49035421056659e+001°)
6.68343917568551e+001	(-1.57234624973394e+001dB,7.48696652283332e+001°)
6.69884609416462e+001	(-1.57048554391933e+001dB,7.48357226620093e+001°)
6.71428852925888e+001	(-1.56862543621172e+001dB,7.48017143190446e+001°)
6.72976656284253e+001	(-1.56676592898425e+001dB,7.47676401119914e+001°)
6.74528027697857e+001	(-1.56490702461779e+001dB,7.47334999536054e+001°)
6.76082975391917e+001	(-1.56304872550103e+001dB,7.46992937568491e+001°)
6.77641507610610e+001	(-1.56119103403040e+001dB,7.46650214348936e+001°)
6.79203632617119e+001	(-1.55933395261014e+001dB,7.46306829011217e+001°)
6.80769358693676e+001	(-1.55747748365224e+001dB,7.45962780691296e+001°)
6.82338694141604e+001	(-1.55562162957654e+001dB,7.45618068527298e+001°)
6.83911647281363e+001	(-1.55376639281072e+001dB,7.45272691659539e+001°)
6.85488226452595e+001	(-1.55191177579022e+001dB,7.44926649230545e+001°)
6.87068440014166e+001	(-1.55005778095835e+001dB,7.44579940385083e+001°)
6.88652296344210e+001	(-1.54820441076630e+001dB,7.44232564270183e+001°)
6.90239803840175e+001	(-1.54635166767306e+001dB,7.43884520035161e+001°)
6.91830970918870e+001	(-1.54449955414556e+001dB,7.43535806831654e+001°)
6.93425806016502e+001	(-1.54264807265850e+001dB,7.43186423813633e+001°)
6.95024317588729e+001	(-1.54079722569458e+001dB,7.42836370137441e+001°)
6.96626514110701e+001	(-1.53894701574436e+001dB,7.42485644961812e+001°)
6.98232404077104e+001	(-1.53709744530622e+001dB,7.42134247447896e+001°)
6.99841996002205e+001	(-1.53524851688658e+001dB,7.41782176759292e+001°)
7.01455298419903e+001	(-1.53340023299969e+001dB,7.41429432062067e+001°)
7.03072319883765e+001	(-1.53155259616781e+001dB,7.41076012524789e+001°)
7.04693068967078e+001	(-1.52970560892105e+001dB,7.40721917318548e+001°)
7.06317554262893e+001	(-1.52785927379755e+001dB,7.40367145616986e+001°)
7.07945784384069e+001	(-1.52601359334334e+001dB,7.40011696596323e+001°)
7.09577767963320e+001	(-1.52416857011245e+001dB,7.39655569435385e+001°)
7.11213513653260e+001	(-1.52232420666687e+001dB,7.39298763315629e+001°)
7.12853030126450e+001	(-1.52048050557660e+001dB,7.38941277421173e+001°)
7.14496326075444e+001	(-1.51863746941958e+001dB,7.38583110938819e+001°)
7.16143410212832e+001	(-1.51679510078175e+001dB,7.38224263058086e+001°)
7.17794291271292e+001	(-1.51495340225709e+001dB,7.37864732971234e+001°)
7.19448978003629e+001	(-1.51311237644759e+001dB,7.37504519873293e+001°)
7.21107479182829e+001	(-1.51127202596315e+001dB,7.37143622962088e+001°)
7.22769803602100e+001	(-1.50943235342186e+001dB,7.36782041438275e+001°)
7.24435960074919e+001	(-1.50759336144969e+001dB,7.36419774505357e+001°)
7.26105957435084e+001	(-1.50575505268074e+001dB,7.36056821369723e+001°)
7.27779804536753e+001	(-1.50391742975710e+001dB,7.35693181240671e+001°)
7.29457510254497e+001	(-1.50208049532896e+001dB,7.35328853330438e+001°)
7.31139083483346e+001	(-1.50024425205448e+001dB,7.34963836854226e+001°)
7.32824533138832e+001	(-1.49840870259998e+001dB,7.34598131030237e+001°)
7.34513868157043e+001	(-1.49657384963978e+001dB,7.34231735079693e+001°)
7.36207097494664e+001	(-1.49473969585623e+001dB,7.33864648226872e+001°)
7.37904230129028e+001	(-1.49290624393989e+001dB,7.33496869699137e+001°)
7.39605275058165e+001	(-1.49107349658925e+001dB,7.33128398726957e+001°)
7.41310241300845e+001	(-1.48924145651101e+001dB,7.32759234543948e+001°)
7.43019137896628e+001	(-1.48741012641988e+001dB,7.32389376386894e+001°)
7.44731973905916e+001	(-1.48557950903867e+001dB,7.32018823495778e+001°)
7.46448758409993e+001	(-1.48374960709834e+001dB,7.31647575113816e+001°)
7.48169500511081e+001	(-1.48192042333792e+001dB,7.31275630487482e+001°)
7.49894209332382e+001	(-1.48009196050450e+001dB,7.30902988866538e+001°)
7.51622894018131e+001	(-1.47826422135336e+001dB,7.30529649504068e+001°)
7.53355563733643e+001	(-1.47643720864785e+001dB,7.30155611656506e+001°)
7.55092227665359e+001	(-1.47461092515944e+001dB,7.29780874583663e+001°)
7.56832895020899e+001	(-1.47278537366774e+001dB,7.29405437548763e+001°)
7.58577575029109e+001	(-1.47096055696045e+001dB,7.29029299818471e+001°)
7.60326276940107e+001	(-1.46913647783340e+001dB,7.28652460662921e+001°)
7.62079010025337e+001	(-1.46731313909058e+001dB,7.28274919355754e+001°)
7.63835783577615e+001	(-1.46549054354407e+001dB,7.27896675174138e+001°)
7.65596606911181e+001	(-1.46366869401414e+001dB,7.27517727398811e+001°)
7.67361489361743e+001	(-1.46184759332909e+001dB,7.27138075314102e+001°)
7.69130440286533e+001	(-1.46002724432545e+001dB,7.26757718207968e+001°)
7.70903469064354e+001	(-1.45820764984787e+001dB,7.26376655372024e+001°)
7.72680585095626e+001	(-1.45638881274908e+001dB,7.25994886101575e+001°)
7.74461797802442e+001	(-1.45457073589005e+001dB,7.25612409695646e+001°)
7.76247116628615e+001	(-1.45275342213977e+001dB,7.25229225457012e+001°)
7.78036551039727e+001	(-1.45093687437545e+001dB,7.24845332692237e+001°)
7.79830110523181e+001	(-1.44912109548241e+001dB,7.24460730711698e+001°)
7.81627804588252e+001	(-1.44730608835413e+001dB,7.24075418829620e+001°)
7.83429642766134e+001	(-1.44549185589223e+001dB,7.23689396364111e+001°)
7.85235634609994e+001	(-1.44367840100641e+001dB,7.23302662637188e+001°)
7.87045789695020e+001	(-1.44186572661461e+001dB,7.22915216974817e+001°)
7.88860117618476e+001	(-1.44005383564281e+001dB,7.22527058706937e+001°)
7.90678627999746e+001	(-1.43824273102520e+001dB,7.22138187167501e+001°)
7.92501330480393e+001	(-1.43643241570404e+001dB,7.21748601694502e+001°)
7.94328234724202e+001	(-1.43462289262978e+001dB,7.21358301630009e+001°)
7.96159350417239e+001	(-1.43281416476097e+001dB,7.20967286320202e+001°)
7.97994687267897e+001	(-1.43100623506427e+001dB,7.20575555115399e+001°)
7.99834255006948e+001	(-1.42919910651456e+001dB,7.20183107370095e+001°)
8.01678063387599e+001	(-1.42739278209471e+001dB,7.19789942442991e+001°)
8.03526122185537e+001	(-1.42558726479581e+001dB,7.19396059697031e+001°)
8.05378441198986e+001	(-1.42378255761704e+001dB,7.19001458499433e+001°)
8.07235030248757e+001	(-1.42197866356566e+001dB,7.18606138221723e+001°)
8.09095899178301e+001	(-1.42017558565710e+001dB,7.18210098239769e+001°)
8.10961057853759e+001	(-1.41837332691488e+001dB,7.17813337933816e+001°)
8.12830516164018e+001	(-1.41657189037061e+001dB,7.17415856688519e+001°)
8.14704284020758e+001	(-1.41477127906397e+001dB,7.17017653892972e+001°)
8.16582371358510e+001	(-1.41297149604277e+001dB,7.16618728940753e+001°)
8.18464788134707e+001	(-1.41117254436293e+001dB,7.16219081229949e+001°)
8.20351544329735e+001	(-1.40937442708841e+001dB,7.15818710163193e+001°)
8.22242649946988e+001	(-1.40757714729126e+001dB,7.15417615147699e+001°)
8.24138115012919e+001	(-1.40578070805163e+001dB,7.15015795595299e+001°)
8.26037949577095e+001	(-1.40398511245768e+001dB,7.14613250922471e+001°)
8.27942163712250e+001	(-1.40219036360567e+001dB,7.14209980550379e+001°)
8.29850767514339e+001	(-1.40039646459993e+001dB,7.13805983904907e+001°)
8.31763771102587e+001	(-1.39860341855280e+001dB,7.13401260416695e+001°)
8.33681184619550e+001	(-1.39681122858465e+001dB,7.12995809521168e+001°)
8.35603018231163e+001	(-1.39501989782391e+001dB,7.12589630658579e+001°)
8.37529282126798e+001	(-1.39322942940707e+001dB,7.12182723274042e+001°)
8.39459986519312e+001	(-1.39143982647853e+001dB,7.11775086817561e+001°)
8.41395141645110e+001	(-1.38965109219079e+001dB,7.11366720744075e+001°)
8.43334757764190e+001	(-1.38786322970428e+001dB,7.10957624513487e+001°)
8.45278845160204e+001	(-1.38607624218750e+001dB,7.10547797590703e+001°)
8.47227414140510e+001	(-1.38429013281687e+001dB,7.10137239445666e+001°)
8.49180475036227e+001	(-1.38250490477681e+001dB,7.09725949553390e+001°)
8.51138038202290e+001	(-1.38072056125967e+001dB,7.09313927394001e+001°)
8.53100114017502e+001	(-1.37893710546576e+001dB,7.08901172452767e+001°)
8.55066712884596e+001	(-1.37715454060336e+001dB,7.08487684220141e+001°)
8.57037845230282e+001	(-1.37537286988864e+001dB,7.08073462191789e+001°)
8.59013521505308e+001	(-1.37359209654571e+001dB,7.07658505868634e+001°)
8.60993752184513e+001	(-1.37181222380660e+001dB,7.07242814756885e+001°)
8.62978547766882e+001	(-1.37003325491119e+001dB,7.06826388368081e+001°)
8.64967918775605e+001	(-1.36825519310728e+001dB,7.06409226219121e+001°)
8.66961875758128e+001	(-1.36647804165056e+001dB,7.05991327832305e+001°)
8.68960429286213e+001	(-1.36470180380450e+001dB,7.05572692735368e+001°)
8.70963589955992e+001	(-1.36292648284049e+001dB,7.05153320461518e+001°)
8.72971368388022e+001	(-1.36115208203774e+001dB,7.04733210549472e+001°)
8.74983775227347e+001	(-1.35937860468323e+001dB,7.04312362543495e+001°)
8.77000821143545e+001	(-1.35760605407181e+001dB,7.03890775993434e+001°)
8.79022516830794e+001	(-1.35583443350605e+001dB,7.03468450454756e+001°)
8.81048873007924e+001	(-1.35406374629636e+001dB,7.03045385488588e+001°)
8.83079900418472e+001	(-1.35229399576087e+001dB,7.02621580661750e+001°)
8.85115609830745e+001	(-1.35052518522549e+001dB,7.02197035546796e+001°)
8.87156012037870e+001	(-1.34875731802378e+001dB,7.01771749722046e+001°)
8.89201117857857e+001	(-1.34699039749710e+001dB,7.01345722771632e+001°)
8.91250938133654e+001	(-1.34522442699450e+001dB,7.00918954285528e+001°)
8.93305483733204e+001	(-1.34345940987263e+001dB,7.00491443859589e+001°)
8.95364765549502e+001	(-1.34169534949589e+001dB,7.00063191095593e+001°)
8.97428794500656e+001	(-1.33993224923626e+001dB,6.99634195601272e+001°)
8.99497581529943e+001	(-1.33817011247341e+001dB,6.99204456990356e+001°)
9.01571137605864e+001	(-1.33640894259458e+001dB,6.98773974882609e+001°)
9.03649473722208e+001	(-1.33464874299460e+001dB,6.98342748903864e+001°)
9.05732600898107e+001	(-1.33288951707588e+001dB,6.97910778686064e+001°)
9.07820530178092e+001	(-1.33113126824837e+001dB,6.97478063867299e+001°)
9.09913272632158e+001	(-1.32937399992958e+001dB,6.97044604091846e+001°)
9.12010839355816e+001	(-1.32761771554451e+001dB,6.96610399010203e+001°)
9.14113241470156e+001	(-1.32586241852567e+001dB,6.96175448279133e+001°)
9.16220490121905e+001	(-1.32410811231301e+001dB,6.95739751561696e+001°)
9.18332596483486e+001	(-1.32235480035395e+001dB,6.95303308527293e+001°)
9.20449571753076e+001	(-1.32060248610340e+001dB,6.94866118851701e+001°)
9.22571427154668e+001	(-1.31885117302355e+001dB,6.94428182217112e+001°)
9.24698173938127e+001	(-1.31710086458409e+001dB,6.93989498312172e+001°)
9.26829823379253e+001	(-1.31535156426200e+001dB,6.93550066832021e+001°)
9.28966386779840e+001	(-1.31360327554164e+001dB,6.93109887478329e+001°)
9.31107875467734e+001	(-1.31185600191466e+001dB,6.92668959959333e+001°)
9.33254300796894e+001	(-1.31010974688005e+001dB,6.92227283989886e+001°)
9.35405674147455e+001	(-1.30836451394403e+001dB,6.91784859291481e+001°)
9.37562006925783e+001	(-1.30662030662006e+001dB,6.91341685592300e+001°)
9.39723310564540e+001	(-1.30487712842880e+001dB,6.90897762627250e+001°)
9.41889596522743e+001	(-1.30313498289819e+001dB,6.90453090138001e+001°)
9.44060876285825e+001	(-1.30139387356326e+001dB,6.90007667873027e+001°)
9.46237161365694e+001	(-1.29965380396618e+001dB,6.89561495587642e+001°)
9.48418463300798e+001	(-1.29791477765630e+001dB,6.89114573044043e+001°)
9.50604793656182e+001	(-1.29617679819001e+001dB,6.88666900011345e+001°)
9.52796164023552e+001	(-1.29443986913076e+001dB,6.88218476265623e+001°)
9.54992586021336e+001	(-1.29270399404906e+001dB,6.87769301589949e+001°)
9.57194071294744e+001	(-1.29096917652238e+001dB,6.87319375774431e+001°)
9.59400631515833e+001	(-1.28923542013525e+001dB,6.86868698616257e+001°)
9.61612278383564e+001	(-1.28750272847905e+001dB,6.86417269919727e+001°)
9.63829023623870e+001	(-1.28577110515218e+001dB,6.85965089496297e+001°)
9.66050878989712e+001	(-1.28404055375983e+001dB,6.85512157164617e+001°)
9.68277856261148e+001	(-1.28231107791411e+001dB,6.85058472750569e+001°)
9.70509967245388e+001	(-1.28058268123396e+001dB,6.84604036087308e+001°)
9.72747223776863e+001	(-1.27885536734509e+001dB,6.84148847015302e+001°)
9.74989637717285e+001	(-1.27712913988001e+001dB,6.83692905382370e+001°)
9.77237220955708e+001	(-1.27540400247792e+001dB,6.83236211043718e+001°)
9.79489985408596e+001	(-1.27367995878473e+001dB,6.82778763861984e+001°)
9.81747943019881e+001	(-1.27195701245309e+001dB,6.82320563707277e+001°)
9.84011105761030e+001	(-1.27023516714220e+001dB,6.81861610457211e+001°)
9.86279485631107e+001	(-1.26851442651789e+001dB,6.81401903996950e+001°)
9.88553094656835e+001	(-1.26679479425259e+001dB,6.80941444219244e+001°)
9.90831944892663e+001	(-1.26507627402522e+001dB,6.80480231024470e+001°)
9.93116048420829e+001	(-1.26335886952122e+001dB,6.80018264320670e+001°)
9.95405417351422e+001	(-1.26164258443251e+001dB,6.79555544023594e+001°)
9.97700063822448e+001	(-1.25992742245741e+001dB,6.79092070056733e+001°)
9.99999999999894e+001	(-1.25821338730066e+001dB,6.78627842351365e+001°)
1.00230523807779e+002	(-1.25650048267335e+001dB,6.78162860846589e+001°)
1.00461579027829e+002	(-1.25478871229285e+001dB,6.77697125489369e+001°)
1.00693166885170e+002	(-1.25307807988286e+001dB,6.77230636234569e+001°)
1.00925288607658e+002	(-1.25136858917330e+001dB,6.76763393044996e+001°)
1.01157945425979e+002	(-1.24966024390033e+001dB,6.76295395891438e+001°)
1.01391138573657e+002	(-1.24795304780621e+001dB,6.75826644752701e+001°)
1.01624869287059e+002	(-1.24624700463938e+001dB,6.75357139615652e+001°)
1.01859138805401e+002	(-1.24454211815438e+001dB,6.74886880475257e+001°)
1.02093948370757e+002	(-1.24283839211174e+001dB,6.74415867334618e+001°)
1.02329299228065e+002	(-1.24113583027803e+001dB,6.73944100205016e+001°)
1.02565192625130e+002	(-1.23943443642580e+001dB,6.73471579105948e+001°)
1.02801629812636e+002	(-1.23773421433347e+001dB,6.72998304065164e+001°)
1.03038612044151e+002	(-1.23603516778545e+001dB,6.72524275118713e+001°)
1.03276140576129e+002	(-1.23433730057185e+001dB,6.72049492310975e+001°)
1.03514216667923e+002	(-1.23264061648869e+001dB,6.71573955694702e+001°)
1.03752841581790e+002	(-1.23094511933766e+001dB,6.71097665331059e+001°)
1.03992016582895e+002	(-1.22925081292625e+001dB,6.70620621289662e+001°)
1.04231742939319e+002	(-1.22755770106750e+001dB,6.70142823648617e+001°)
1.04472021922069e+002	(-1.22586578758022e+001dB,6.69664272494558e+001°)
1.04712854805079e+002	(-1.22417507628861e+001dB,6.69184967922686e+001°)
1.04954242865221e+002	(-1.22248557102257e+001dB,6.68704910036809e+001°)
1.05196187382311e+002	(-1.22079727561737e+001dB,6.68224098949381e+001°)
1.05438689639115e+002	(-1.21911019391378e+001dB,6.67742534781537e+001°)
1.05681750921355e+002	(-1.21742432975794e+001dB,6.67260217663139e+001°)
1.05925372517718e+002	(-1.21573968700132e+001dB,6.66777147732806e+001°)
1.06169555719861e+002	(-1.21405626950071e+001dB,6.66293325137959e+001°)
1.06414301822420e+002	(-1.21237408111810e+001dB,6.65808750034854e+001°)
1.06659612123014e+002	(-1.21069312572073e+001dB,6.65323422588628e+001°)
1.06905487922254e+002	(-1.20901340718091e+001dB,6.64837342973328e+001°)
1.07151930523749e+002	(-1.20733492937617e+001dB,6.64350511371959e+001°)
