Freq.	V(vo)/V(vi)
8.01678063387511e+003	(-4.13595487232089e+000dB,1.74768158215691e+000°)
8.03526122185449e+003	(-4.13593632058703e+000dB,1.74366628390948e+000°)
8.05378441198898e+003	(-4.13591785401207e+000dB,1.73966020760699e+000°)
8.07235030248669e+003	(-4.13589947220513e+000dB,1.73566333216640e+000°)
8.09095899178212e+003	(-4.13588117477771e+000dB,1.73167563655247e+000°)
8.10961057853671e+003	(-4.13586296134269e+000dB,1.72769709977734e+000°)
8.12830516163929e+003	(-4.13584483151491e+000dB,1.72372770090092e+000°)
8.14704284020668e+003	(-4.13582678491114e+000dB,1.71976741903029e+000°)
8.16582371358421e+003	(-4.13580882114905e+000dB,1.71581623331989e+000°)
8.18464788134618e+003	(-4.13579093984944e+000dB,1.71187412297140e+000°)
8.20351544329646e+003	(-4.13577314063358e+000dB,1.70794106723350e+000°)
8.22242649946898e+003	(-4.13575542312555e+000dB,1.70401704540189e+000°)
8.24138115012829e+003	(-4.13573778694985e+000dB,1.70010203681913e+000°)
8.26037949577005e+003	(-4.13572023173415e+000dB,1.69619602087463e+000°)
8.27942163712160e+003	(-4.13570275710671e+000dB,1.69229897700437e+000°)
8.29850767514248e+003	(-4.13568536269785e+000dB,1.68841088469087e+000°)
8.31763771102496e+003	(-4.13566804814015e+000dB,1.68453172346334e+000°)
8.33681184619459e+003	(-4.13565081306682e+000dB,1.68066147289714e+000°)
8.35603018231072e+003	(-4.13563365711340e+000dB,1.67680011261390e+000°)
8.37529282126706e+003	(-4.13561657991713e+000dB,1.67294762228158e+000°)
8.39459986519221e+003	(-4.13559958111685e+000dB,1.66910398161401e+000°)
8.41395141645018e+003	(-4.13558266035280e+000dB,1.66526917037117e+000°)
8.43334757764098e+003	(-4.13556581726715e+000dB,1.66144316835868e+000°)
8.45278845160112e+003	(-4.13554905150335e+000dB,1.65762595542816e+000°)
8.47227414140418e+003	(-4.13553236270706e+000dB,1.65381751147664e+000°)
8.49180475036135e+003	(-4.13551575052508e+000dB,1.65001781644703e+000°)
8.51138038202197e+003	(-4.13549921460612e+000dB,1.64622685032732e+000°)
8.53100114017409e+003	(-4.13548275459997e+000dB,1.64244459315116e+000°)
8.55066712884503e+003	(-4.13546637015884e+000dB,1.63867102499734e+000°)
8.57037845230189e+003	(-4.13545006093606e+000dB,1.63490612598978e+000°)
8.59013521505214e+003	(-4.13543382658622e+000dB,1.63114987629761e+000°)
8.60993752184419e+003	(-4.13541766676625e+000dB,1.62740225613467e+000°)
8.62978547766788e+003	(-4.13540158113416e+000dB,1.62366324575995e+000°)
8.64967918775510e+003	(-4.13538556934965e+000dB,1.61993282547702e+000°)
8.66961875758033e+003	(-4.13536963107387e+000dB,1.61621097563422e+000°)
8.68960429286118e+003	(-4.13535376596974e+000dB,1.61249767662425e+000°)
8.70963589955896e+003	(-4.13533797370144e+000dB,1.60879290888460e+000°)
8.72971368387927e+003	(-4.13532225393519e+000dB,1.60509665289693e+000°)
8.74983775227251e+003	(-4.13530660633794e+000dB,1.60140888918721e+000°)
8.77000821143449e+003	(-4.13529103057890e+000dB,1.59772959832555e+000°)
8.79022516830698e+003	(-4.13527552632848e+000dB,1.59405876092634e+000°)
8.81048873007827e+003	(-4.13526009325853e+000dB,1.59039635764765e+000°)
8.83079900418375e+003	(-4.13524473104269e+000dB,1.58674236919163e+000°)
8.85115609830648e+003	(-4.13522943935569e+000dB,1.58309677630426e+000°)
8.87156012037773e+003	(-4.13521421787416e+000dB,1.57945955977496e+000°)
8.89201117857760e+003	(-4.13519906627596e+000dB,1.57583070043716e+000°)
8.91250938133556e+003	(-4.13518398424063e+000dB,1.57221017916745e+000°)
8.93305483733106e+003	(-4.13516897144873e+000dB,1.56859797688585e+000°)
8.95364765549404e+003	(-4.13515402758260e+000dB,1.56499407455589e+000°)
8.97428794500558e+003	(-4.13513915232656e+000dB,1.56139845318418e+000°)
8.99497581529844e+003	(-4.13512434536534e+000dB,1.55781109382038e+000°)
9.01571137605765e+003	(-4.13510960638556e+000dB,1.55423197755741e+000°)
9.03649473722109e+003	(-4.13509493507574e+000dB,1.55066108553090e+000°)
9.05732600898008e+003	(-4.13508033112492e+000dB,1.54709839891943e+000°)
9.07820530177993e+003	(-4.13506579422469e+000dB,1.54354389894421e+000°)
9.09913272632058e+003	(-4.13505132406685e+000dB,1.53999756686925e+000°)
9.12010839355716e+003	(-4.13503692034556e+000dB,1.53645938400093e+000°)
9.14113241470056e+003	(-4.13502258275572e+000dB,1.53292933168837e+000°)
9.16220490121805e+003	(-4.13500831099421e+000dB,1.52940739132271e+000°)
9.18332596483385e+003	(-4.13499410475868e+000dB,1.52589354433755e+000°)
9.20449571752975e+003	(-4.13497996374875e+000dB,1.52238777220865e+000°)
9.22571427154567e+003	(-4.13496588766517e+000dB,1.51889005645394e+000°)
9.24698173938026e+003	(-4.13495187620981e+000dB,1.51540037863312e+000°)
9.26829823379152e+003	(-4.13493792908658e+000dB,1.51191872034803e+000°)
9.28966386779738e+003	(-4.13492404599979e+000dB,1.50844506324214e+000°)
9.31107875467632e+003	(-4.13491022665593e+000dB,1.50497938900067e+000°)
9.33254300796792e+003	(-4.13489647076256e+000dB,1.50152167935055e+000°)
9.35405674147352e+003	(-4.13488277802824e+000dB,1.49807191606021e+000°)
9.37562006925680e+003	(-4.13486914816361e+000dB,1.49463008093943e+000°)
9.39723310564437e+003	(-4.13485558087976e+000dB,1.49119615583942e+000°)
9.41889596522640e+003	(-4.13484207588979e+000dB,1.48777012265264e+000°)
9.44060876285722e+003	(-4.13482863290813e+000dB,1.48435196331258e+000°)
9.46237161365591e+003	(-4.13481525164973e+000dB,1.48094165979401e+000°)
9.48418463300695e+003	(-4.13480193183191e+000dB,1.47753919411257e+000°)
9.50604793656079e+003	(-4.13478867317222e+000dB,1.47414454832481e+000°)
9.52796164023449e+003	(-4.13477547539039e+000dB,1.47075770452807e+000°)
9.54992586021232e+003	(-4.13476233820691e+000dB,1.46737864486037e+000°)
9.57194071294640e+003	(-4.13474926134400e+000dB,1.46400735150050e+000°)
9.59400631515728e+003	(-4.13473624452433e+000dB,1.46064380666749e+000°)
9.61612278383459e+003	(-4.13472328747286e+000dB,1.45728799262110e+000°)
9.63829023623764e+003	(-4.13471038991539e+000dB,1.45393989166127e+000°)
9.66050878989607e+003	(-4.13469755157845e+000dB,1.45059948612832e+000°)
9.68277856261042e+003	(-4.13468477219077e+000dB,1.44726675840259e+000°)
9.70509967245282e+003	(-4.13467205148145e+000dB,1.44394169090464e+000°)
9.72747223776757e+003	(-4.13465938918150e+000dB,1.44062426609491e+000°)
9.74989637717178e+003	(-4.13464678502289e+000dB,1.43731446647393e+000°)
9.77237220955602e+003	(-4.13463423873862e+000dB,1.43401227458168e+000°)
9.79489985408489e+003	(-4.13462175006321e+000dB,1.43071767299839e+000°)
9.81747943019774e+003	(-4.13460931873262e+000dB,1.42743064434345e+000°)
9.84011105760923e+003	(-4.13459694448311e+000dB,1.42415117127597e+000°)
9.86279485630999e+003	(-4.13458462705319e+000dB,1.42087923649472e+000°)
9.88553094656727e+003	(-4.13457236618191e+000dB,1.41761482273763e+000°)
9.90831944892555e+003	(-4.13456016160984e+000dB,1.41435791278187e+000°)
9.93116048420721e+003	(-4.13454801307861e+000dB,1.41110848944387e+000°)
9.95405417351314e+003	(-4.13453592033070e+000dB,1.40786653557936e+000°)
9.97700063822340e+003	(-4.13452388311090e+000dB,1.40463203408290e+000°)
9.99999999999786e+003	(-4.13451190116363e+000dB,1.40140496788794e+000°)
1.00230523807768e+004	(-4.13449997423551e+000dB,1.39818531996699e+000°)
1.00461579027818e+004	(-4.13448810207418e+000dB,1.39497307333113e+000°)
1.00693166885159e+004	(-4.13447628442799e+000dB,1.39176821103031e+000°)
1.00925288607647e+004	(-4.13446452104707e+000dB,1.38857071615279e+000°)
1.01157945425968e+004	(-4.13445281168232e+000dB,1.38538057182575e+000°)
1.01391138573646e+004	(-4.13444115608585e+000dB,1.38219776121446e+000°)
1.01624869287048e+004	(-4.13442955401074e+000dB,1.37902226752252e+000°)
1.01859138805390e+004	(-4.13441800521151e+000dB,1.37585407399207e+000°)
1.02093948370746e+004	(-4.13440650944370e+000dB,1.37269316390316e+000°)
1.02329299228053e+004	(-4.13439506646389e+000dB,1.36953952057397e+000°)
1.02565192625119e+004	(-4.13438367602977e+000dB,1.36639312736081e+000°)
1.02801629812625e+004	(-4.13437233790005e+000dB,1.36325396765774e+000°)
1.03038612044139e+004	(-4.13436105183495e+000dB,1.36012202489672e+000°)
1.03276140576118e+004	(-4.13434981759544e+000dB,1.35699728254754e+000°)
1.03514216667912e+004	(-4.13433863494368e+000dB,1.35387972411737e+000°)
1.03752841581779e+004	(-4.13432750364298e+000dB,1.35076933315131e+000°)
1.03992016582884e+004	(-4.13431642345733e+000dB,1.34766609323179e+000°)
1.04231742939308e+004	(-4.13430539415247e+000dB,1.34456998797850e+000°)
1.04472021922058e+004	(-4.13429441549492e+000dB,1.34148100104874e+000°)
1.04712854805067e+004	(-4.13428348725185e+000dB,1.33839911613690e+000°)
1.04954242865210e+004	(-4.13427260919231e+000dB,1.33532431697446e+000°)
1.05196187382300e+004	(-4.13426178108578e+000dB,1.33225658733018e+000°)
1.05438689639103e+004	(-4.13425100270287e+000dB,1.32919591100968e+000°)
1.05681750921343e+004	(-4.13424027381556e+000dB,1.32614227185545e+000°)
1.05925372517706e+004	(-4.13422959419666e+000dB,1.32309565374686e+000°)
1.06169555719850e+004	(-4.13421896362019e+000dB,1.32005604060011e+000°)
1.06414301822409e+004	(-4.13420838186058e+000dB,1.31702341636792e+000°)
1.06659612123003e+004	(-4.13419784869423e+000dB,1.31399776503979e+000°)
1.06905487922243e+004	(-4.13418736389796e+000dB,1.31097907064140e+000°)
1.07151930523738e+004	(-4.13417692724961e+000dB,1.30796731723523e+000°)
1.07398941234101e+004	(-4.13416653852851e+000dB,1.30496248891979e+000°)
1.07646521362960e+004	(-4.13415619751429e+000dB,1.30196456983013e+000°)
1.07894672222960e+004	(-4.13414590398828e+000dB,1.29897354413711e+000°)
1.08143395129770e+004	(-4.13413565773243e+000dB,1.29598939604800e+000°)
1.08392691402097e+004	(-4.13412545852993e+000dB,1.29301210980608e+000°)
1.08642562361683e+004	(-4.13411530616454e+000dB,1.29004166969021e+000°)
1.08893009333320e+004	(-4.13410520042132e+000dB,1.28707806001568e+000°)
1.09144033644852e+004	(-4.13409514108639e+000dB,1.28412126513300e+000°)
1.09395636627186e+004	(-4.13408512794683e+000dB,1.28117126942870e+000°)
1.09647819614295e+004	(-4.13407516079029e+000dB,1.27822805732492e+000°)
1.09900583943228e+004	(-4.13406523940593e+000dB,1.27529161327898e+000°)
1.10153930954118e+004	(-4.13405536358384e+000dB,1.27236192178423e+000°)
1.10407861990183e+004	(-4.13404553311445e+000dB,1.26943896736894e+000°)
1.10662378397743e+004	(-4.13403574778981e+000dB,1.26652273459688e+000°)
1.10917481526216e+004	(-4.13402600740268e+000dB,1.26361320806693e+000°)
1.11173172728135e+004	(-4.13401631174674e+000dB,1.26071037241317e+000°)
1.11429453359149e+004	(-4.13400666061682e+000dB,1.25781421230484e+000°)
1.11686324778032e+004	(-4.13399705380843e+000dB,1.25492471244602e+000°)
1.11943788346691e+004	(-4.13398749111806e+000dB,1.25204185757559e+000°)
1.12201845430172e+004	(-4.13397797234349e+000dB,1.24916563246761e+000°)
1.12460497396668e+004	(-4.13396849728279e+000dB,1.24629602193059e+000°)
1.12719745617527e+004	(-4.13395906573559e+000dB,1.24343301080776e+000°)
1.12979591467255e+004	(-4.13394967750175e+000dB,1.24057658397707e+000°)
1.13240036323531e+004	(-4.13394033238279e+000dB,1.23772672635091e+000°)
1.13501081567207e+004	(-4.13393103018084e+000dB,1.23488342287595e+000°)
1.13762728582318e+004	(-4.13392177069860e+000dB,1.23204665853353e+000°)
1.14024978756092e+004	(-4.13391255374012e+000dB,1.22921641833902e+000°)
1.14287833478952e+004	(-4.13390337911036e+000dB,1.22639268734214e+000°)
1.14551294144529e+004	(-4.13389424661491e+000dB,1.22357545062668e+000°)
1.14815362149663e+004	(-4.13388515606006e+000dB,1.22076469331047e+000°)
1.15080038894419e+004	(-4.13387610725362e+000dB,1.21796040054540e+000°)
1.15345325782084e+004	(-4.13386710000405e+000dB,1.21516255751708e+000°)
1.15611224219185e+004	(-4.13385813412024e+000dB,1.21237114944525e+000°)
1.15877735615487e+004	(-4.13384920941252e+000dB,1.20958616158302e+000°)
1.16144861384009e+004	(-4.13384032569195e+000dB,1.20680757921756e+000°)
1.16412602941024e+004	(-4.13383148277010e+000dB,1.20403538766926e+000°)
1.16680961706071e+004	(-4.13382268045982e+000dB,1.20126957229246e+000°)
1.16949939101962e+004	(-4.13381391857487e+000dB,1.19851011847454e+000°)
1.17219536554788e+004	(-4.13380519692938e+000dB,1.19575701163652e+000°)
1.17489755493927e+004	(-4.13379651533858e+000dB,1.19301023723255e+000°)
1.17760597352055e+004	(-4.13378787361884e+000dB,1.19026978075022e+000°)
1.18032063565147e+004	(-4.13377927158710e+000dB,1.18753562770983e+000°)
1.18304155572491e+004	(-4.13377070906111e+000dB,1.18480776366536e+000°)
1.18576874816690e+004	(-4.13376218585938e+000dB,1.18208617420339e+000°)
1.18850222743676e+004	(-4.13375370180166e+000dB,1.17937084494343e+000°)
1.19124200802712e+004	(-4.13374525670817e+000dB,1.17666176153815e+000°)
1.19398810446401e+004	(-4.13373685039988e+000dB,1.17395890967256e+000°)
1.19674053130698e+004	(-4.13372848269875e+000dB,1.17126227506467e+000°)
1.19949930314912e+004	(-4.13372015342760e+000dB,1.16857184346506e+000°)
1.20226443461715e+004	(-4.13371186241025e+000dB,1.16588760065683e+000°)
1.20503594037154e+004	(-4.13370360947078e+000dB,1.16320953245569e+000°)
1.20781383510652e+004	(-4.13369539443430e+000dB,1.16053762470959e+000°)
1.21059813355022e+004	(-4.13368721712718e+000dB,1.15787186329885e+000°)
1.21338885046471e+004	(-4.13367907737588e+000dB,1.15521223413626e+000°)
1.21618600064610e+004	(-4.13367097500806e+000dB,1.15255872316649e+000°)
1.21898959892460e+004	(-4.13366290985222e+000dB,1.14991131636647e+000°)
1.22179966016461e+004	(-4.13365488173755e+000dB,1.14726999974529e+000°)
1.22461619926478e+004	(-4.13364689049372e+000dB,1.14463475934397e+000°)
1.22743923115814e+004	(-4.13363893595163e+000dB,1.14200558123538e+000°)
1.23026877081211e+004	(-4.13363101794287e+000dB,1.13938245152410e+000°)
1.23310483322864e+004	(-4.13362313629968e+000dB,1.13676535634673e+000°)
1.23594743344424e+004	(-4.13361529085509e+000dB,1.13415428187142e+000°)
1.23879658653010e+004	(-4.13360748144265e+000dB,1.13154921429795e+000°)
1.24165230759214e+004	(-4.13359970789744e+000dB,1.12895013985769e+000°)
1.24451461177111e+004	(-4.13359197005435e+000dB,1.12635704481343e+000°)
1.24738351424267e+004	(-4.13358426774974e+000dB,1.12376991545940e+000°)
1.25025903021745e+004	(-4.13357660082023e+000dB,1.12118873812118e+000°)
1.25314117494114e+004	(-4.13356896910365e+000dB,1.11861349915555e+000°)
1.25602996369460e+004	(-4.13356137243822e+000dB,1.11604418495072e+000°)
1.25892541179389e+004	(-4.13355381066287e+000dB,1.11348078192561e+000°)
1.26182753459039e+004	(-4.13354628361773e+000dB,1.11092327653044e+000°)
1.26473634747087e+004	(-4.13353879114308e+000dB,1.10837165524655e+000°)
1.26765186585757e+004	(-4.13353133308035e+000dB,1.10582590458600e+000°)
1.27057410520826e+004	(-4.13352390927145e+000dB,1.10328601109173e+000°)
1.27350308101638e+004	(-4.13351651955922e+000dB,1.10075196133742e+000°)
1.27643880881106e+004	(-4.13350916378687e+000dB,1.09822374192755e+000°)
1.27938130415724e+004	(-4.13350184179905e+000dB,1.09570133949736e+000°)
1.28233058265574e+004	(-4.13349455344026e+000dB,1.09318474071222e+000°)
1.28528665994333e+004	(-4.13348729855598e+000dB,1.09067393226845e+000°)
1.28824955169285e+004	(-4.13348007699294e+000dB,1.08816890089264e+000°)
1.29121927361325e+004	(-4.13347288859797e+000dB,1.08566963334163e+000°)
1.29419584144970e+004	(-4.13346573321862e+000dB,1.08317611640268e+000°)
1.29717927098367e+004	(-4.13345861070353e+000dB,1.08068833689338e+000°)
1.30016957803300e+004	(-4.13345152090164e+000dB,1.07820628166129e+000°)
1.30316677845201e+004	(-4.13344446366298e+000dB,1.07572993758404e+000°)
1.30617088813155e+004	(-4.13343743883792e+000dB,1.07325929156956e+000°)
1.30918192299912e+004	(-4.13343044627755e+000dB,1.07079433055531e+000°)
1.31219989901891e+004	(-4.13342348583389e+000dB,1.06833504150906e+000°)
1.31522483219195e+004	(-4.13341655735913e+000dB,1.06588141142817e+000°)
1.31825673855612e+004	(-4.13340966070710e+000dB,1.06343342733973e+000°)
1.32129563418628e+004	(-4.13340279573092e+000dB,1.06099107630070e+000°)
1.32434153519437e+004	(-4.13339596228589e+000dB,1.05855434539750e+000°)
1.32739445772945e+004	(-4.13338916022690e+000dB,1.05612322174608e+000°)
1.33045441797780e+004	(-4.13338238940976e+000dB,1.05369769249197e+000°)
1.33352143216303e+004	(-4.13337564969107e+000dB,1.05127774481024e+000°)
1.33659551654615e+004	(-4.13336894092812e+000dB,1.04886336590497e+000°)
1.33967668742564e+004	(-4.13336226297892e+000dB,1.04645454300984e+000°)
1.34276496113757e+004	(-4.13335561570154e+000dB,1.04405126338762e+000°)
1.34586035405565e+004	(-4.13334899895552e+000dB,1.04165351433015e+000°)
1.34896288259136e+004	(-4.13334241260071e+000dB,1.03926128315862e+000°)
1.35207256319398e+004	(-4.13333585649722e+000dB,1.03687455722292e+000°)
1.35518941235074e+004	(-4.13332933050649e+000dB,1.03449332390224e+000°)
1.35831344658685e+004	(-4.13332283449010e+000dB,1.03211757060432e+000°)
1.36144468246565e+004	(-4.13331636831032e+000dB,1.02974728476590e+000°)
1.36458313658862e+004	(-4.13330993183054e+000dB,1.02738245385270e+000°)
1.36772882559555e+004	(-4.13330352491394e+000dB,1.02502306535860e+000°)
1.37088176616455e+004	(-4.13329714742486e+000dB,1.02266910680668e+000°)
1.37404197501221e+004	(-4.13329079922844e+000dB,1.02032056574810e+000°)
1.37720946889364e+004	(-4.13328448018995e+000dB,1.01797742976296e+000°)
1.38038426460258e+004	(-4.13327819017562e+000dB,1.01563968645945e+000°)
1.38356637897148e+004	(-4.13327192905212e+000dB,1.01330732347455e+000°)
1.38675582887158e+004	(-4.13326569668683e+000dB,1.01098032847292e+000°)
1.38995263121305e+004	(-4.13325949294743e+000dB,1.00865868914806e+000°)
1.39315680294500e+004	(-4.13325331770302e+000dB,1.00634239322135e+000°)
1.39636836105563e+004	(-4.13324717082225e+000dB,1.00403142844233e+000°)
1.39958732257231e+004	(-4.13324105217523e+000dB,1.00172578258880e+000°)
1.40281370456165e+004	(-4.13323496163216e+000dB,9.99425443466196e-001°)
1.40604752412960e+004	(-4.13322889906392e+000dB,9.97130398908169e-001°)
1.40928879842156e+004	(-4.13322286434209e+000dB,9.94840636776154e-001°)
1.41253754462244e+004	(-4.13321685733876e+000dB,9.92556144959246e-001°)
1.41579377995677e+004	(-4.13321087792699e+000dB,9.90276911374509e-001°)
1.41905752168878e+004	(-4.13320492597973e+000dB,9.88002923966635e-001°)
1.42232878712250e+004	(-4.13319900137092e+000dB,9.85734170707893e-001°)
1.42560759360187e+004	(-4.13319310397522e+000dB,9.83470639597866e-001°)
1.42889395851079e+004	(-4.13318723366737e+000dB,9.81212318664111e-001°)
1.43218789927323e+004	(-4.13318139032308e+000dB,9.78959195961361e-001°)
1.43548943335334e+004	(-4.13317557381877e+000dB,9.76711259571509e-001°)
1.43879857825553e+004	(-4.13316978403115e+000dB,9.74468497604215e-001°)
1.44211535152455e+004	(-4.13316402083714e+000dB,9.72230898195838e-001°)
1.44543977074561e+004	(-4.13315828411486e+000dB,9.69998449510501e-001°)
1.44877185354444e+004	(-4.13315257374299e+000dB,9.67771139738953e-001°)
1.45211161758742e+004	(-4.13314688960013e+000dB,9.65548957099359e-001°)
